0,1,2,3,4
Jerome Jordan,762195,2012,2013,New Orleans Pelicans
Curtis Jerrells,762195,2012,2013,null Unknown
Dontell Jefferson,736420,2012,2013,Charlotte Hornets
Mike Taylor,736420,2012,2013,LA Clippers
Joe Crawford,736420,2012,2013,New York Knicks
Sun Yue,736420,2012,2013,Los Angeles Lakers
Walter Sharpe,736420,2012,2013,Detroit Pistons
DeMarcus Nelson,736420,2012,2013,Chicago Bulls
Ime Udoka,708640,2012,2013,Brooklyn Nets
Mickael Pietrus,698589,2012,2013,Toronto Raptors
Mike Wilks,679821,2012,2013,Oklahoma City Thunder
Brian Skinner,668434,2012,2013,Memphis Grizzlies
Quincy Acy,665000,2012,2013,Toronto Raptors
Allen Iverson,650686,2012,2013,Philadelphia 76ers
Acie Law,633253,2012,2013,Golden State Warriors
Jae Crowder,600491,2012,2013,Dallas Mavericks
Chris Douglas-Roberts,582995,2012,2013,Dallas Mavericks
Orlando Johnson,550000,2012,2013,Indiana Pacers
Will Barton,550000,2012,2013,Portland Trail Blazers
Lazar Hayward,542788,2012,2013,Minnesota Timberwolves
James Anderson,532737,2012,2013,San Antonio Spurs
Jason Williams,524964,2012,2013,Orlando Magic
Daequan Cook,512633,2012,2013,Houston Rockets
Mike James,502581,2012,2013,Dallas Mavericks
Glen Rice Jr.,490180,2012,2013,Washington Wizards
Erik Jay Murphy,490180,2012,2013,Boston Celtics
Ryan Reid,475000,2012,2013,Oklahoma City Thunder
Brian Roberts,473604,2012,2013,New Orleans Hornets
Sherron Collins,473604,2012,2013,Charlotte Hornets
Josh Akognon,473604,2012,2013,Dallas Mavericks
Steven Gray,473604,2012,2013,Washington Wizards
Darius Miller,473604,2012,2013,New Orleans Hornets
Chris Wright,473604,2012,2013,Oklahoma City Thunder
Kent Bazemore,473604,2012,2013,Golden State Warriors
Hollis Thompson,473604,2012,2013,Sacramento Kings
Pooh Jeter,473604,2012,2013,Sacramento Kings
Diante Garrett,473604,2012,2013,Phoenix Suns
Luke Zeller,473604,2012,2013,Phoenix Suns
Devin Searcy,473604,2012,2013,Philadelphia 76ers
Mike Scott,473604,2012,2013,Atlanta Hawks
Kevin Murphy,473604,2012,2013,Utah Jazz
Stanley Robinson,473604,2012,2013,null Unknown
John Shurna,473604,2012,2013,New York Knicks
Oscar Bellfield,473604,2012,2013,New York Knicks
Chris Smith,473604,2012,2013,New York Knicks
Carleton Scott,473604,2012,2013,Brooklyn Nets
Quincy Miller,473604,2012,2013,Denver Nuggets
Dennis Horner,473604,2012,2013,Brooklyn Nets
Stephen Dennis,473604,2012,2013,Brooklyn Nets
Brian Zoubek,473604,2012,2013,null Unknown
James Mays,473604,2012,2013,Brooklyn Nets
Darius Johnson-Odom,473604,2012,2013,Los Angeles Lakers
Micheal Eric,473604,2012,2013,Milwaukee Bucks
Khris Middleton,473604,2012,2013,Detroit Pistons
Tiny Gallon,473604,2012,2013,null Unknown
Robert Dozier,473604,2012,2013,Miami Heat
Scott Machado,473604,2012,2013,Houston Rockets
Greg Somogyi,473604,2012,2013,Los Angeles Lakers
Reeves Nelson,473604,2012,2013,Los Angeles Lakers
DeQuan Jones,473604,2012,2013,Orlando Magic
Luke Nevill,473604,2012,2013,Indiana Pacers
Pablo Prigioni,473604,2012,2013,New York Knicks
Matt Janning,473604,2012,2013,Denver Nuggets
Tu Holloway,473604,2012,2013,null Unknown
Bernard James,473604,2012,2013,Dallas Mavericks
Dionte Christmas,473604,2012,2013,Philadelphia 76ers
Ben Hansbrough,473604,2012,2013,Indiana Pacers
Tornike Shengelia,473604,2012,2013,Brooklyn Nets
Kim English,473604,2012,2013,Detroit Pistons
Chris Copeland,473604,2012,2013,New York Knicks
Tyshawn Taylor,473604,2012,2013,Brooklyn Nets
Vernon Macklin,473604,2012,2013,New Orleans Pelicans
Jamar Smith,473604,2012,2013,Boston Celtics
Ismail Muhammad,473604,2012,2013,Atlanta Hawks
Carldell Johnson,473604,2012,2013,Atlanta Hawks
Marcus Landry,457588,2012,2013,Milwaukee Bucks
Deron Washington,457588,2012,2013,null Unknown
Sam Young,402065,2012,2013,Indiana Pacers
Peja Stojakovic,402065,2012,2013,Dallas Mavericks
Kevin Jones,390027,2012,2013,Cleveland Cavaliers
Walker Russell Jr.,374300,2012,2013,Oklahoma City Thunder
Mickael Gelabale,346781,2012,2013,Minnesota Timberwolves
Chris Johnson,346781,2012,2013,Minnesota Timberwolves
Patrick Beverley,281376,2012,2013,Houston Rockets
Jeremy Pargo,264527,2012,2013,Philadelphia 76ers
Gilbert Arenas,261829,2012,2013,Memphis Grizzlies
Derek Fisher,261343,2012,2013,Oklahoma City Thunder
Manny Harris,252016,2012,2013,Dallas Mavericks
Terrence Williams,244710,2012,2013,Boston Celtics
Aron Baynes,239588,2012,2013,San Antonio Spurs
Bobby Simmons,234268,2012,2013,LA Clippers
Mustafa Shakur,226162,2012,2013,Oklahoma City Thunder
Earl Boykins,220487,2012,2013,Houston Rockets
Al Thornton,211084,2012,2013,Golden State Warriors
Travis Diener,208802,2012,2013,Portland Trail Blazers
Leon Powe,201033,2012,2013,Memphis Grizzlies
Ben Uzoh,190548,2012,2013,Denver Nuggets
Lou Amundson,185955,2012,2013,Minnesota Timberwolves
Kenyon Martin,170878,2012,2013,New York Knicks
Chris Quinn,169340,2012,2013,Cleveland Cavaliers
Shavlik Randolph,163500,2012,2013,Boston Celtics
D.J. White,156234,2012,2013,Boston Celtics
James Singleton,151585,2012,2013,Washington Wizards
Tim Ohlbrecht,144867,2012,2013,Houston Rockets
Juwan Howard,135697,2012,2013,Miami Heat
Armon Johnson,104494,2012,2013,Brooklyn Nets
Shelvin Mack,103121,2012,2013,Washington Wizards
Terrel Harris,94154,2012,2013,Miami Heat
Morris Almond,75793,2012,2013,Washington Wizards
Mikki Moore,75793,2012,2013,Golden State Warriors
Keyon Dooling,75387,2012,2013,Memphis Grizzlies
DaJuan Summers,72892,2012,2013,LA Clippers
Damion James,68902,2012,2013,Brooklyn Nets
Dominic McGuire,68902,2012,2013,Toronto Raptors
Josh Harrellson,61467,2012,2013,Miami Heat
Donald Sloan,61467,2012,2013,Cleveland Cavaliers
Chris Johnson,55718,2012,2013,Memphis Grizzlies
Lester Hudson,48232,2012,2013,LA Clippers
Justin Holiday,47360,2012,2013,Philadelphia 76ers
Jerel McNeal,44835,2012,2013,Utah Jazz
Cedric Jackson,40375,2012,2013,Cleveland Cavaliers
Jeff Foote,38194,2012,2013,New Orleans Pelicans
Othyus Jeffers,35868,2012,2013,Minnesota Timberwolves
Henry Sims,27859,2012,2013,New Orleans Hornets
Kris Joseph,27859,2012,2013,Brooklyn Nets
Chris Wright,27859,2012,2013,Dallas Mavericks
Larry Owens,22287,2012,2013,Brooklyn Nets
Mario West,20103,2012,2013,Brooklyn Nets
Kobe Bryant,30453805,2013,2014,Los Angeles Lakers
Dirk Nowitzki,22721381,2013,2014,Dallas Mavericks
Amar'e Stoudemire,21679893,2013,2014,New York Knicks
Joe Johnson,21466718,2013,2014,Brooklyn Nets
Carmelo Anthony,21388953,2013,2014,New York Knicks
Dwight Howard,20513178,2013,2014,Houston Rockets
Pau Gasol,19285850,2013,2014,Los Angeles Lakers
Chris Bosh,19067500,2013,2014,Miami Heat
LeBron James,19067500,2013,2014,Miami Heat
Dwyane Wade,18673000,2013,2014,Miami Heat
Chris Paul,18668431,2013,2014,LA Clippers
Deron Williams,18466130,2013,2014,Brooklyn Nets
Zach Randolph,18238333,2013,2014,Memphis Grizzlies
Rudy Gay,17888932,2013,2014,Toronto Raptors
Kevin Durant,17832627,2013,2014,Oklahoma City Thunder
Derrick Rose,17632688,2013,2014,Chicago Bulls
Blake Griffin,16441500,2013,2014,LA Clippers
Paul Pierce,15333334,2013,2014,Brooklyn Nets
Carlos Boozer,15300000,2013,2014,Chicago Bulls
LaMarcus Aldridge,14878000,2013,2014,Portland Trail Blazers
Marc Gasol,14860523,2013,2014,Memphis Grizzlies
Brook Lopez,14693906,2013,2014,Brooklyn Nets
Russell Westbrook,14693906,2013,2014,Oklahoma City Thunder
Kevin Love,14693906,2013,2014,Minnesota Timberwolves
Emeka Okafor,14487500,2013,2014,Philadelphia 76ers
Eric Gordon,14283844,2013,2014,New Orleans Pelicans
Roy Hibbert,14283844,2013,2014,Indiana Pacers
Luol Deng,14275000,2013,2014,Cleveland Cavaliers
Tyson Chandler,14100538,2013,2014,New York Knicks
Andrew Bogut,14000000,2013,2014,Golden State Warriors
David Lee,13878000,2013,2014,Golden State Warriors
James Harden,13701250,2013,2014,Houston Rockets
Al Jefferson,13500000,2013,2014,Charlotte Bobcats
Josh Smith,13500000,2013,2014,Detroit Pistons
Nene Hilario,13000000,2013,2014,Washington Wizards
Andre Iguodala,12868632,2013,2014,Golden State Warriors
Tony Parker,12500000,2013,2014,San Antonio Spurs
Kevin Garnett,12433735,2013,2014,Brooklyn Nets
Serge Ibaka,12350000,2013,2014,Oklahoma City Thunder
Nikola Pekovic,12100000,2013,2014,Minnesota Timberwolves
Al Horford,12000000,2013,2014,Atlanta Hawks
Kris Humphries,12000000,2013,2014,Boston Celtics
David West,12000000,2013,2014,Indiana Pacers
Rajon Rondo,11954545,2013,2014,Boston Celtics
Andrea Bargnani,11862500,2013,2014,New York Knicks
Tyreke Evans,11796247,2013,2014,New Orleans Pelicans
Nicolas Batum,11295250,2013,2014,Portland Trail Blazers
Joakim Noah,11100000,2013,2014,Chicago Bulls
Richard Jefferson,11046000,2013,2014,Utah Jazz
DeAndre Jordan,10986550,2013,2014,LA Clippers
Ty Lawson,10786517,2013,2014,Denver Nuggets
JaVale McGee,10750000,2013,2014,Denver Nuggets
Tim Duncan,10361446,2013,2014,San Antonio Spurs
Danilo Gallinari,10146925,2013,2014,Atlanta Hawks
Gerald Wallace,10105855,2013,2014,Boston Celtics
Tiago Splitter,10000000,2013,2014,San Antonio Spurs
Stephen Curry,9887642,2013,2014,Golden State Warriors
Jrue Holiday,9713484,2013,2014,New Orleans Pelicans
DeMar DeRozan,9500000,2013,2014,Toronto Raptors
Paul Millsap,9500000,2013,2014,Atlanta Hawks
Shawn Marion,9316796,2013,2014,Dallas Mavericks
Steve Nash,9300500,2013,2014,Los Angeles Lakers
Anderson Varejao,9036364,2013,2014,Cleveland Cavaliers
Thaddeus Young,8850000,2013,2014,Philadelphia 76ers
Kendrick Perkins,8727437,2013,2014,Oklahoma City Thunder
Jeff Green,8700000,2013,2014,Boston Celtics
Mike Conley,8600001,2013,2014,Memphis Grizzlies
Charlie Villanueva,8580000,2013,2014,Detroit Pistons
Rodney Stuckey,8500000,2013,2014,Detroit Pistons
Jeremy Lin,8374646,2013,2014,Houston Rockets
Omer Asik,8374646,2013,2014,Houston Rockets
Ryan Anderson,8308500,2013,2014,New Orleans Pelicans
Marcus Thornton,8050000,2013,2014,Sacramento Kings
George Hill,8000000,2013,2014,Indiana Pacers
O.J. Mayo,8000000,2013,2014,Milwaukee Bucks
Monta Ellis,8000000,2013,2014,Dallas Mavericks
Jeff Teague,8000000,2013,2014,Atlanta Hawks
Ersan Ilyasova,7900000,2013,2014,Milwaukee Bucks
Trevor Ariza,7727280,2013,2014,Washington Wizards
Marcin Gortat,7727280,2013,2014,Washington Wizards
Brandon Jennings,7655503,2013,2014,Detroit Pistons
John Salmons,7583000,2013,2014,Toronto Raptors
Taj Gibson,7550000,2013,2014,Chicago Bulls
Manu Ginobili,7500000,2013,2014,San Antonio Spurs
Arron Afflalo,7500000,2013,2014,Orlando Magic
Marvin Williams,7500000,2013,2014,Utah Jazz
Goran Dragic,7500000,2013,2014,Phoenix Suns
John Wall,7459925,2013,2014,Washington Wizards
Tayshaun Prince,7235955,2013,2014,Memphis Grizzlies
Wesley Matthews,6875480,2013,2014,Portland Trail Blazers
Jose Calderon,6791570,2013,2014,Dallas Mavericks
Kyle Korver,6760563,2013,2014,Atlanta Hawks
Evan Turner,6679867,2013,2014,Philadelphia 76ers
Kevin Martin,6500000,2013,2014,Minnesota Timberwolves
Carl Landry,6500000,2013,2014,Sacramento Kings
Amir Johnson,6500000,2013,2014,Toronto Raptors
Spencer Hawes,6500000,2013,2014,Philadelphia 76ers
JJ Redick,6500000,2013,2014,LA Clippers
Brandon Bass,6450000,2013,2014,Boston Celtics
Channing Frye,6400000,2013,2014,Phoenix Suns
Wilson Chandler,6344164,2013,2014,Denver Nuggets
Jarrett Jack,6300000,2013,2014,Cleveland Cavaliers
Landry Fields,6250000,2013,2014,Toronto Raptors
Kyle Lowry,6210000,2013,2014,Toronto Raptors
Jason Richardson,6204250,2013,2014,Atlanta Hawks
Derrick Favors,6008196,2013,2014,Utah Jazz
Gerald Henderson,6000000,2013,2014,Charlotte Bobcats
Robin Lopez,5904261,2013,2014,Portland Trail Blazers
Chuck Hayes,5722500,2013,2014,Toronto Raptors
Jason Thompson,5643750,2013,2014,Sacramento Kings
Jason Terry,5625313,2013,2014,Brooklyn Nets
Kyrie Irving,5607240,2013,2014,Cleveland Cavaliers
JR Smith,5565000,2013,2014,New York Knicks
Anthony Davis,5375760,2013,2014,New Orleans Pelicans
Anthony Bennett,5324280,2013,2014,Cleveland Cavaliers
Jamal Crawford,5225000,2013,2014,LA Clippers
Lou Williams,5225000,2013,2014,Atlanta Hawks
Courtney Lee,5225000,2013,2014,Memphis Grizzlies
Zaza Pachulia,5200000,2013,2014,Milwaukee Bucks
JJ Hickson,5150000,2013,2014,Denver Nuggets
Martell Webster,5150000,2013,2014,Washington Wizards
Keith Bogans,5058198,2013,2014,Boston Celtics
Derrick Williams,5016960,2013,2014,Sacramento Kings
Ramon Sessions,5000000,2013,2014,Charlotte Bobcats
Andre Miller,5000000,2013,2014,Washington Wizards
Corey Brewer,5000000,2013,2014,Minnesota Timberwolves
Chase Budinger,5000000,2013,2014,Minnesota Timberwolves
Brandan Wright,5000000,2013,2014,Dallas Mavericks
DeMarcus Cousins,4916974,2013,2014,Sacramento Kings
Michael Kidd-Gilchrist,4809840,2013,2014,Charlotte Bobcats
Victor Oladipo,4763760,2013,2014,Orlando Magic
Boris Diaw,4702500,2013,2014,San Antonio Spurs
J.J. Barea,4687000,2013,2014,Minnesota Timberwolves
Luc Mbah a Moute,4588384,2013,2014,Sacramento Kings
Luis Scola,4508504,2013,2014,Indiana Pacers
Enes Kanter,4505280,2013,2014,Utah Jazz
Jonas Jerebko,4500000,2013,2014,Detroit Pistons
Tony Allen,4494383,2013,2014,Memphis Grizzlies
Ekpe Udoh,4469548,2013,2014,Milwaukee Bucks
Luke Ridnour,4420000,2013,2014,Charlotte Bobcats
Timofey Mozgov,4400000,2013,2014,Denver Nuggets
Udonis Haslem,4340000,2013,2014,Miami Heat
Bradley Beal,4319280,2013,2014,Washington Wizards
Otto Porter Jr.,4278000,2013,2014,Washington Wizards
Jared Dudley,4250000,2013,2014,LA Clippers
Greg Monroe,4086454,2013,2014,Detroit Pistons
Tristan Thompson,4062000,2013,2014,Cleveland Cavaliers
Kirk Hinrich,4059000,2013,2014,Chicago Bulls
Mario Chalmers,4000000,2013,2014,Miami Heat
Ian Mahinmi,4000000,2013,2014,Indiana Pacers
Brandon Rush,4000000,2013,2014,Utah Jazz
Elton Brand,4000000,2013,2014,Atlanta Hawks
Steve Blake,4000000,2013,2014,Los Angeles Lakers
Matt Bonner,3945000,2013,2014,San Antonio Spurs
Thabo Sefolosha,3900000,2013,2014,Oklahoma City Thunder
Dion Waiters,3894240,2013,2014,Cleveland Cavaliers
Cody Zeller,3857040,2013,2014,Charlotte Bobcats
Joel Anthony,3800000,2013,2014,Miami Heat
Danny Green,3762500,2013,2014,San Antonio Spurs
Steve Novak,3750000,2013,2014,Toronto Raptors
Al-Farouq Aminu,3749602,2013,2014,New Orleans Pelicans
Samuel Dalembert,3700748,2013,2014,Dallas Mavericks
Ricky Rubio,3678358,2013,2014,Minnesota Timberwolves
Raymond Felton,3637073,2013,2014,New York Knicks
Jonas Valanciunas,3526440,2013,2014,Toronto Raptors
Thomas Robinson,3526440,2013,2014,Portland Trail Blazers
Marreese Speights,3500000,2013,2014,Golden State Warriors
Jordan Hill,3500000,2013,2014,Los Angeles Lakers
Gerald Green,3500000,2013,2014,Phoenix Suns
Alex Len,3492720,2013,2014,Phoenix Suns
Gordon Hayward,3452183,2013,2014,Utah Jazz
Jan Vesely,3340920,2013,2014,Washington Wizards
Paul George,3282003,2013,2014,Indiana Pacers
Shane Battier,3270000,2013,2014,Miami Heat
Carlos Delfino,3250000,2013,2014,LA Clippers
Matt Barnes,3250000,2013,2014,LA Clippers
Alonzo Gee,3250000,2013,2014,Cleveland Cavaliers
Gary Neal,3250000,2013,2014,Charlotte Bobcats
Darrell Arthur,3231683,2013,2014,Denver Nuggets
Mirza Teletovic,3229050,2013,2014,Brooklyn Nets
Ray Allen,3229050,2013,2014,Miami Heat
Damian Lillard,3202920,2013,2014,Portland Trail Blazers
Tyler Hansbrough,3183000,2013,2014,Toronto Raptors
Chris Kaman,3183000,2013,2014,Los Angeles Lakers
Andrei Kirilenko,3183000,2013,2014,Brooklyn Nets
Mike Dunleavy,3183000,2013,2014,Chicago Bulls
Vince Carter,3180000,2013,2014,Dallas Mavericks
Nerlens Noel,3172320,2013,2014,New York Knicks
Ed Davis,3153860,2013,2014,Memphis Grizzlies
Alexey Shved,3150000,2013,2014,Minnesota Timberwolves
Jerryd Bayless,3135000,2013,2014,Memphis Grizzlies
Patrick Patterson,3105302,2013,2014,Toronto Raptors
Lavoy Allen,3060000,2013,2014,Philadelphia 76ers
Larry Sanders,3053368,2013,2014,Milwaukee Bucks
Bismack Biyombo,3049920,2013,2014,Charlotte Bobcats
Kosta Koufos,3000000,2013,2014,Memphis Grizzlies
Travis Outlaw,3000000,2013,2014,Sacramento Kings
Randy Foye,3000000,2013,2014,Denver Nuggets
Dorell Wright,3000000,2013,2014,Portland Trail Blazers
Chris Copeland,3000000,2013,2014,Indiana Pacers
Harrison Barnes,2923920,2013,2014,Golden State Warriors
Joel Freeland,2897976,2013,2014,Portland Trail Blazers
Ben McLemore,2895960,2013,2014,Sacramento Kings
Brandon Knight,2793960,2013,2014,Milwaukee Bucks
Will Bynum,2790343,2013,2014,Detroit Pistons
Kevin Seraphin,2761114,2013,2014,Washington Wizards
Marco Belinelli,2750000,2013,2014,San Antonio Spurs
Aaron Gray,2690875,2013,2014,Toronto Raptors
Terrence Ross,2678640,2013,2014,Toronto Raptors
Kentavious Caldwell-Pope,2653080,2013,2014,Detroit Pistons
Wayne Ellington,2652000,2013,2014,Dallas Mavericks
Mo Williams,2652000,2013,2014,Portland Trail Blazers
Eric Bledsoe,2626474,2013,2014,Phoenix Suns
Nick Collison,2585668,2013,2014,Oklahoma City Thunder
Kemba Walker,2568360,2013,2014,Charlotte Bobcats
DeMarre Carroll,2557545,2013,2014,Atlanta Hawks
Avery Bradley,2511432,2013,2014,Boston Celtics
Chauncey Billups,2500000,2013,2014,Detroit Pistons
Jason Smith,2500000,2013,2014,New Orleans Pelicans
Andre Drummond,2465400,2013,2014,Detroit Pistons
Trey Burke,2438760,2013,2014,Utah Jazz
Trevor Booker,2350820,2013,2014,Washington Wizards
Austin Rivers,2339040,2013,2014,New Orleans Pelicans
Klay Thompson,2317920,2013,2014,Golden State Warriors
CJ McCollum,2316720,2013,2014,Portland Trail Blazers
Quincy Pondexter,2225479,2013,2014,Memphis Grizzlies
C.J. Miles,2225000,2013,2014,Cleveland Cavaliers
Meyers Leonard,2222160,2013,2014,Portland Trail Blazers
Alec Burks,2202000,2013,2014,Utah Jazz
Michael Carter-Williams,2200920,2013,2014,Philadelphia 76ers
Dante Cunningham,2180000,2013,2014,Minnesota Timberwolves
Jordan Crawford,2162419,2013,2014,Golden State Warriors
Greivis Vasquez,2150188,2013,2014,Toronto Raptors
Jeremy Lamb,2111160,2013,2014,Oklahoma City Thunder
Markieff Morris,2091840,2013,2014,Phoenix Suns
Steven Adams,2090880,2013,2014,Oklahoma City Thunder
Brendan Haywood,2050000,2013,2014,Portland Trail Blazers
C.J. Watson,2016000,2013,2014,Indiana Pacers
Nate Robinson,2016000,2013,2014,Denver Nuggets
Jermaine O'Neal,2000000,2013,2014,Golden State Warriors
Vitor Faverani,2000000,2013,2014,Boston Celtics
Marcus Morris Sr.,1987320,2013,2014,Phoenix Suns
Kelly Olynyk,1986360,2013,2014,Boston Celtics
John Henson,1905360,2013,2014,Milwaukee Bucks
Darren Collison,1900000,2013,2014,LA Clippers
Kawhi Leonard,1887840,2013,2014,San Antonio Spurs
Shabazz Muhammad,1887120,2013,2014,Minnesota Timberwolves
Maurice Harkless,1809840,2013,2014,Orlando Magic
Nikola Vucevic,1793520,2013,2014,Orlando Magic
Giannis Antetokounmpo,1792560,2013,2014,Milwaukee Bucks
Anthony Randolph,1750000,2013,2014,Denver Nuggets
Jeff Ayres,1750000,2013,2014,San Antonio Spurs
Luigi Datome,1750000,2013,2014,Detroit Pistons
Iman Shumpert,1703760,2013,2014,New York Knicks
Reggie Evans,1695635,2013,2014,Sacramento Kings
Jeremy Evans,1660257,2013,2014,Utah Jazz
Tyler Zeller,1633440,2013,2014,Cleveland Cavaliers
Chris Singleton,1618680,2013,2014,Washington Wizards
Toney Douglas,1600000,2013,2014,Miami Heat
John Lucas III,1600000,2013,2014,Utah Jazz
Pablo Prigioni,1591350,2013,2014,New York Knicks
Terrence Jones,1551840,2013,2014,Houston Rockets
Jodie Meeks,1550000,2013,2014,Los Angeles Lakers
Tobias Harris,1545840,2013,2014,Orlando Magic
Shane Larkin,1536960,2013,2014,Dallas Mavericks
Ronny Turiaf,1500000,2013,2014,Minnesota Timberwolves
Miroslav Raduljica,1500000,2013,2014,Milwaukee Bucks
James Jones,1500000,2013,2014,Miami Heat
Gustavo Ayon,1500000,2013,2014,Atlanta Hawks
Andrew Nicholson,1482000,2013,2014,Orlando Magic
Sergey Karasev,1467840,2013,2014,Cleveland Cavaliers
Nando De Colo,1463000,2013,2014,Toronto Raptors
Donatas Motiejunas,1422720,2013,2014,Houston Rockets
Evan Fournier,1422720,2013,2014,Denver Nuggets
Tony Snell,1409040,2013,2014,Chicago Bulls
Willie Green,1399507,2013,2014,LA Clippers
Rashard Lewis,1399507,2013,2014,Miami Heat
Chris Andersen,1399507,2013,2014,Miami Heat
Scotty Hopson,1388400,2013,2014,Cleveland Cavaliers
Andray Blatche,1375604,2013,2014,Brooklyn Nets
Kenneth Faried,1367640,2013,2014,Denver Nuggets
Jared Sullinger,1365720,2013,2014,Boston Celtics
Gorgui Dieng,1352640,2013,2014,Minnesota Timberwolves
Dennis Schroder,1348200,2013,2014,Atlanta Hawks
Victor Claver,1330000,2013,2014,Portland Trail Blazers
Mason Plumlee,1298640,2013,2014,Brooklyn Nets
Francisco Garcia,1265977,2013,2014,Houston Rockets
Reggie Jackson,1260360,2013,2014,Oklahoma City Thunder
John Jenkins,1258800,2013,2014,Atlanta Hawks
Solomon Hill,1246680,2013,2014,Indiana Pacers
MarShon Brooks,1210080,2013,2014,Los Angeles Lakers
Hasheem Thabeet,1200000,2013,2014,Oklahoma City Thunder
Pero Antic,1200000,2013,2014,Atlanta Hawks
Tim Hardaway Jr.,1196760,2013,2014,New York Knicks
Jordan Hamilton,1169880,2013,2014,Houston Rockets
Tony Wroten,1160040,2013,2014,Philadelphia 76ers
Reggie Bullock,1149000,2013,2014,LA Clippers
